#Wavelength[um]  Flux[W/m2/um]  Flux_uncertainty[W/m2/um]
       1.4984481 |    2.4637137e-11 |    9.4086924e-13
       1.4984581 |    2.4679784e-11 |    9.4247360e-13
       1.4984680 |    2.4576142e-11 |    9.3849942e-13
       1.4984780 |    2.4731686e-11 |    9.4441047e-13
       1.4984880 |    2.5153918e-11 |    9.6049587e-13
       1.4984980 |    2.5736115e-11 |    9.8269485e-13
       1.4985080 |    2.6303406e-11 |    1.0043338e-12
       1.4985180 |    2.6817848e-11 |    1.0239687e-12
       1.4985280 |    2.6999932e-11 |    1.0309020e-12
       1.4985379 |    2.7219401e-11 |    1.0392748e-12
       1.4985479 |    2.7342344e-11 |    1.0439546e-12
       1.4985579 |    2.7259020e-11 |    1.0407683e-12
       1.4985679 |    2.7198700e-11 |    1.0384599e-12
       1.4985778 |    2.7166695e-11 |    1.0372493e-12
       1.4985878 |    2.7075268e-11 |    1.0337501e-12
       1.4985978 |    2.7074222e-11 |    1.0337145e-12
       1.4986078 |    2.7046101e-11 |    1.0326404e-12
       1.4986177 |    2.6880029e-11 |    1.0263069e-12
       1.4986277 |    2.6629930e-11 |    1.0167640e-12
       1.4986377 |    2.6366842e-11 |    1.0067352e-12
       1.4986477 |    2.5868702e-11 |    9.8773369e-13
       1.4986576 |    2.5528751e-11 |    9.7477326e-13
       1.4986676 |    2.5304153e-11 |    9.6620652e-13
       1.4986775 |    2.5406709e-11 |    9.7012646e-13
       1.4986875 |    2.5625476e-11 |    9.7847907e-13
       1.4986975 |    2.5976150e-11 |    9.9187746e-13
       1.4987074 |    2.6293319e-11 |    1.0040357e-12
       1.4987174 |    2.6452071e-11 |    1.0102394e-12
       1.4987274 |    2.6346915e-11 |    1.0065362e-12
       1.4987373 |    2.5863188e-11 |    9.8870068e-13
       1.4987473 |    2.5024667e-11 |    9.5760244e-13
       1.4987572 |    2.4214299e-11 |    9.2716963e-13
       1.4987672 |    2.3929388e-11 |    9.1559508e-13
       1.4987771 |    2.4044151e-11 |    9.1908843e-13
       1.4987871 |    2.4377332e-11 |    9.3127443e-13
       1.4987970 |    2.4823521e-11 |    9.4803190e-13
       1.4988070 |    2.5220727e-11 |    9.6306856e-13
       1.4988169 |    2.5747179e-11 |    9.8312014e-13
       1.4988269 |    2.5750671e-11 |    9.8321693e-13
       1.4988368 |    2.5621251e-11 |    9.7826188e-13
       1.4988468 |    2.5313638e-11 |    9.6651209e-13
       1.4988567 |    2.5073557e-11 |    9.5734191e-13
       1.4988667 |    2.4854255e-11 |    9.4895986e-13
       1.4988766 |    2.4957221e-11 |    9.5289108e-13
       1.4988866 |    2.5015116e-11 |    9.5509284e-13
       1.4988965 |    2.5211055e-11 |    9.6255905e-13
       1.4989064 |    2.5552842e-11 |    9.7560612e-13
       1.4989164 |    2.5903894e-11 |    9.8898892e-13
       1.4989263 |    2.6336114e-11 |    1.0054779e-12
       1.4989362 |    2.6625173e-11 |    1.0165075e-12
       1.4989462 |    2.6811091e-11 |    1.0235942e-12
       1.4989561 |    2.7065019e-11 |    1.0332860e-12
       1.4989661 |    2.7195214e-11 |    1.0382631e-12
       1.4989760 |    2.7296543e-11 |    1.0421503e-12
       1.4989859 |    2.7292508e-11 |    1.0420229e-12
       1.4989958 |    2.7215906e-11 |    1.0391618e-12
       1.4990058 |    2.7202769e-11 |    1.0387468e-12
       1.4990157 |    2.7013407e-11 |    1.0315942e-12
       1.4990256 |    2.7107539e-11 |    1.0352543e-12
       1.4990356 |    2.7361440e-11 |    1.0449305e-12
       1.4990455 |    2.7336466e-11 |    1.0438889e-12
       1.4990554 |    2.7411050e-11 |    1.0466419e-12
       1.4990653 |    2.7473823e-11 |    1.0489629e-12
       1.4990752 |    2.7438260e-11 |    1.0475672e-12
       1.4990852 |    2.7254879e-11 |    1.0405446e-12
       1.4990951 |    2.7011697e-11 |    1.0312567e-12
       1.4991050 |    2.6885353e-11 |    1.0264353e-12
       1.4991149 |    2.6664263e-11 |    1.0180162e-12
       1.4991248 |    2.6707084e-11 |    1.0196787e-12
       1.4991347 |    2.6893752e-11 |    1.0268430e-12
       1.4991447 |    2.6918386e-11 |    1.0278250e-12
       1.4991546 |    2.6928663e-11 |    1.0282567e-12
       1.4991645 |    2.7114406e-11 |    1.0353569e-12
       1.4991744 |    2.7181380e-11 |    1.0378664e-12
       1.4991843 |    2.7197656e-11 |    1.0384400e-12
       1.4991942 |    2.7248707e-11 |    1.0403507e-12
       1.4992041 |    2.7057025e-11 |    1.0330032e-12
       1.4992140 |    2.6625650e-11 |    1.0165402e-12
       1.4992239 |    2.5922173e-11 |    9.8970002e-13
       1.4992338 |    2.4950842e-11 |    9.5265329e-13
       1.4992437 |    2.3889148e-11 |    9.1217168e-13
       1.4992536 |    2.2699382e-11 |    8.6680178e-13
       1.4992635 |    2.2044918e-11 |    8.4186839e-13
       1.4992734 |    2.1999736e-11 |    8.4020399e-13
       1.4992833 |    2.2559143e-11 |    8.6165776e-13
       1.4992932 |    2.3330625e-11 |    8.9130399e-13
       1.4993031 |    2.4207350e-11 |    9.2518184e-13
       1.4993130 |    2.4810806e-11 |    9.4904062e-13
       1.4993229 |    2.5445660e-11 |    9.7472893e-13
       1.4993328 |    2.6323372e-11 |    1.0095993e-12
       1.4993427 |    2.7151488e-11 |    1.0406358e-12
       1.4993526 |    2.7363183e-11 |    1.0471030e-12
       1.4993625 |    2.7307353e-11 |    1.0438539e-12
       1.4993724 |    2.7264032e-11 |    1.0416082e-12
       1.4993822 |    2.7235320e-11 |    1.0402037e-12
       1.4993921 |    2.7198493e-11 |    1.0386282e-12
       1.4994020 |    2.7088637e-11 |    1.0343447e-12
       1.4994119 |    2.7191544e-11 |    1.0382393e-12
       1.4994218 |    2.7122642e-11 |    1.0355810e-12
       1.4994317 |    2.7094635e-11 |    1.0345101e-12
       1.4994415 |    2.7101667e-11 |    1.0348181e-12
       1.4994514 |    2.7032457e-11 |    1.0322255e-12
       1.4994613 |    2.7177800e-11 |    1.0378563e-12
       1.4994712 |    2.7225723e-11 |    1.0397561e-12
       1.4994811 |    2.7404712e-11 |    1.0466348e-12
       1.4994909 |    2.7237618e-11 |    1.0403781e-12
       1.4995008 |    2.7276191e-11 |    1.0419506e-12
       1.4995107 |    2.7485455e-11 |    1.0499264e-12
       1.4995206 |    2.7456613e-11 |    1.0486368e-12
       1.4995304 |    2.7375136e-11 |    1.0453365e-12
       1.4995403 |    2.7435729e-11 |    1.0475389e-12
       1.4995502 |    2.7381834e-11 |    1.0454122e-12
       1.4995600 |    2.7336491e-11 |    1.0436365e-12
       1.4995699 |    2.7249767e-11 |    1.0402942e-12
       1.4995798 |    2.7250840e-11 |    1.0403187e-12
       1.4995896 |    2.7446971e-11 |    1.0478005e-12
       1.4995995 |    2.7442310e-11 |    1.0476265e-12
       1.4996094 |    2.7419293e-11 |    1.0467368e-12
       1.4996192 |    2.7472597e-11 |    1.0487714e-12
       1.4996291 |    2.7424416e-11 |    1.0469329e-12
       1.4996389 |    2.7322218e-11 |    1.0430172e-12
       1.4996488 |    2.7236994e-11 |    1.0397719e-12
       1.4996587 |    2.7249710e-11 |    1.0402692e-12
       1.4996685 |    2.7355447e-11 |    1.0443232e-12
       1.4996784 |    2.7193390e-11 |    1.0381395e-12
       1.4996882 |    2.7124417e-11 |    1.0355037e-12
       1.4996981 |    2.7118914e-11 |    1.0353023e-12
       1.4997079 |    2.7185555e-11 |    1.0378566e-12
       1.4997178 |    2.7289857e-11 |    1.0418444e-12
       1.4997276 |    2.7210316e-11 |    1.0388300e-12
       1.4997375 |    2.6994706e-11 |    1.0305835e-12
       1.4997473 |    2.6973531e-11 |    1.0297599e-12
       1.4997572 |    2.7051437e-11 |    1.0327166e-12
       1.4997670 |    2.7097293e-11 |    1.0344698e-12
       1.4997769 |    2.6995675e-11 |    1.0305992e-12
       1.4997867 |    2.6929958e-11 |    1.0280890e-12
       1.4997965 |    2.7140089e-11 |    1.0361176e-12
       1.4998064 |    2.7141048e-11 |    1.0361777e-12
       1.4998162 |    2.7163836e-11 |    1.0370635e-12
       1.4998261 |    2.7175027e-11 |    1.0375272e-12
       1.4998359 |    2.7208053e-11 |    1.0388754e-12
       1.4998457 |    2.7229679e-11 |    1.0398459e-12
